WigleWifi-1.4,appRelease=2.64,model=M2006C3MNG,release=10,device=angelican,display=QP1A.190711.020,board=angelican,brand=Redmi
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
00:0d:18:11:22:84,DENVER BT,null;10,2022-08-26 22:19:46,1028,-93,50.644735000000004,14.048378333333336,147.3,1.399999976158142,BT
23002_1511_107325787,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:19:46,1379,-113,50.644735000000004,14.048378333333336,147.3,1.399999976158142,GSM
23002_1511_107325787,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:19:46,1379,-96,50.644735000000004,14.048378333333336,147.3,1.399999976158142,GSM
00:27:22:44:bb:c7,lavdis,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS],2022-08-26 22:19:48,13,-79,50.64447166666667,14.048418333333332,147.4,1.5,WIFI
0b:b7:21:d9:d0:20,,Misc,2022-08-26 22:19:51,0,-93,50.64401833333333,14.04848,147.5,1.399999976158142,BLE
59:52:ab:ce:a5:d7,,Misc,2022-08-26 22:19:51,0,-97,50.64401833333333,14.04848,147.5,1.399999976158142,BLE
29:e1:12:e8:91:cb,,Misc,2022-08-26 22:19:51,0,-94,50.64401833333333,14.04848,147.5,1.399999976158142,BLE
74:4d:28:63:46:00,VejvodiceP 2G,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:19:52,6,-93,50.64386,14.048501666666668,147.6,1.399999976158142,WIFI
23002_1511_105026906,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:19:52,1379,-113,50.64386,14.048501666666668,147.6,1.399999976158142,GSM
23002_1511_105026906,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:19:52,1379,-89,50.64386,14.048501666666668,147.6,1.399999976158142,GSM
1c:44:19:49:01:ec,MujO2Internet_2.4G_4901EC,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:19:54,11,-95,50.64353666666666,14.048551666666667,146.9,1.399999976158142,WIFI
1c:44:19:49:01:ec,MujO2Internet_2.4G_4901EC,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:19:55,11,-71,50.643368333333335,14.04858,146.5,1.399999976158142,WIFI
d8:47:32:2d:e3:a2,Tp-Link,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:19:55,8,-79,50.643368333333335,14.04858,146.5,1.399999976158142,WIFI
de:47:32:2d:e3:a2,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:19:55,8,-81,50.643368333333335,14.04858,146.5,1.399999976158142,WIFI
80:8c:97:cd:ef:6a,o2 ambi_style,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:19:56,1,-80,50.64319666666667,14.04861,146,1.399999976158142,WIFI
bc:cf:4f:ab:e5:30,Internet_E531,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:19:56,6,-81,50.64319666666667,14.04861,146,1.399999976158142,WIFI
80:8c:97:cd:ef:6a,o2 ambi_style,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:19:57,1,-74,50.643028333333326,14.048650000000002,145.8,1.399999976158142,WIFI
0c:80:63:cc:53:e7,TP-Link_53E7,[WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2022-08-26 22:19:58,10,-94,50.642860000000006,14.048689999999999,145.6,1.399999976158142,WIFI
23002_1511_105026906,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:19:59,1379,-113,50.642689999999995,14.048734999999999,145.6,1.399999976158142,GSM
23002_1511_105026906,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:19:59,1379,-89,50.642689999999995,14.048734999999999,145.6,1.399999976158142,GSM
29:e1:12:e8:91:cb,,Misc,2022-08-26 22:20:01,0,-94,50.64235166666667,14.04884,145.6,1.399999976158142,BLE
59:52:ab:ce:a5:d7,,Misc,2022-08-26 22:20:01,0,-97,50.64235166666667,14.04884,145.6,1.399999976158142,BLE
0b:b7:21:d9:d0:20,,Misc,2022-08-26 22:20:01,0,-93,50.64235166666667,14.04884,145.6,1.399999976158142,BLE
d4:b7:09:04:10:58,O2-Internet-309,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:20:03,10,-91,50.64202166666667,14.048958333333333,146,1.600000023841858,WIFI
c0:25:e9:e1:1b:2a,TP-LINK_1B2A,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:20:03,3,-94,50.64202166666667,14.048958333333333,146,1.600000023841858,WIFI
d4:b7:09:04:10:58,O2-Internet-309,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:20:04,10,-79,50.641866666666665,14.04902,146.2,1.7999999523162842,WIFI
ac:1d:df:63:b9:15,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:20:06,2,-82,50.64155000000001,14.049156666666667,146.9,1.7999999523162842,WIFI
ac:84:c6:20:1d:16,smc,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:20:06,2,-85,50.64155000000001,14.049156666666667,146.9,1.7999999523162842,WIFI
23002_1511_105026906,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:20:06,1379,-113,50.64155000000001,14.049156666666667,146.9,1.7999999523162842,GSM
23002_1511_105026906,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:20:06,1379,-89,50.64155000000001,14.049156666666667,146.9,1.7999999523162842,GSM
80:8c:97:94:40:0c,Internet_53,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:20:07,11,-97,50.64138666666666,14.049208333333334,147.1,1.7000000476837158,WIFI
00:27:22:44:bb:c7,lavdis,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS],2022-08-26 22:20:08,13,-74,50.64122666666667,14.049249999999999,147,1.7000000476837158,WIFI
70:2c:1f:6d:8e:7a,[room a/c] Samsung,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:20:10,1,-86,50.640903333333334,14.049316666666668,146.7,1.600000023841858,WIFI
80:8c:97:d4:a5:d3,O2,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:20:10,6,-91,50.640903333333334,14.049316666666668,146.7,1.600000023841858,WIFI
29:e1:12:e8:91:cb,,Misc,2022-08-26 22:20:11,0,-94,50.64074000000001,14.049333333333333,146.3,1.600000023841858,BLE
0b:b7:21:d9:d0:20,,Misc,2022-08-26 22:20:11,0,-93,50.64074000000001,14.049333333333333,146.3,1.600000023841858,BLE
59:52:ab:ce:a5:d7,,Misc,2022-08-26 22:20:11,0,-97,50.64074000000001,14.049333333333333,146.3,1.600000023841858,BLE
d4:b7:09:04:10:58,O2-Internet-309,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:20:11,10,-94,50.64074000000001,14.049333333333333,146.3,1.600000023841858,WIFI
23002_1511_105026906,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:20:13,1379,-113,50.640418333333336,14.049360000000002,145.8,1.600000023841858,GSM
23002_1511_105026906,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:20:13,1379,-89,50.640418333333336,14.049360000000002,145.8,1.600000023841858,GSM
00:27:22:44:bb:c7,lavdis,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS],2022-08-26 22:20:14,13,-64,50.640256666666666,14.049380000000001,145.8,1.600000023841858,WIFI
54:e6:fc:fe:07:f0,E6B280XA0K,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:20:14,4,-90,50.640256666666666,14.049380000000001,145.8,1.600000023841858,WIFI
54:e6:fc:fe:07:f0,E6B280XA0K,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:20:20,4,-68,50.63928333333333,14.049668333333333,145.7,1.899999976158142,WIFI
23002_1511_105026906,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:20:20,1379,-113,50.63928333333333,14.049668333333333,145.7,1.899999976158142,GSM
23002_1511_105026906,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:20:20,1379,-89,50.63928333333333,14.049668333333333,145.7,1.899999976158142,GSM
0b:b7:21:d9:d0:20,,Misc,2022-08-26 22:20:21,0,-93,50.63912333333333,14.04973,145.9,1.899999976158142,BLE
59:52:ab:ce:a5:d7,,Misc,2022-08-26 22:20:21,0,-97,50.63912333333333,14.04973,145.9,1.899999976158142,BLE
29:e1:12:e8:91:cb,,Misc,2022-08-26 22:20:21,0,-94,50.63912333333333,14.04973,145.9,1.899999976158142,BLE
cc:d4:a1:19:1a:ee,Doma,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS],2022-08-26 22:20:23,7,-90,50.63880833333333,14.049848333333333,146,2,WIFI
23002_1511_105026907,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:20:23,1379,-113,50.63880833333333,14.049848333333333,146,2,GSM
44:01:bb:7a:c4:28,Care-AP-4401BB7AC428,[ESS],2022-08-26 22:20:24,11,-97,50.63865666666667,14.049906666666667,146,2,WIFI
34:97:f6:3b:fb:78,Home,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:20:25,6,-95,50.63851666666666,14.049953333333333,145.9,2.0999999046325684,WIFI
c0:4a:00:e6:b2:80,E6B280XA0J,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:20:25,8,-95,50.63851666666666,14.049953333333333,145.9,2.0999999046325684,WIFI
00:27:22:2e:e7:f8,lavdis,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS],2022-08-26 22:20:26,1,-91,50.638380000000005,14.05,146,2.0999999046325684,WIFI
00:27:22:44:bb:c7,lavdis,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS],2022-08-26 22:20:26,13,-95,50.638380000000005,14.05,146,2.0999999046325684,WIFI
c4:e9:84:d1:7e:9a,MACKOVA_NET,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:20:28,7,-74,50.63811166666666,14.050111666666664,146,1.899999976158142,WIFI
34:97:f6:3b:fb:78,Home,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:20:28,6,-89,50.63811166666666,14.050111666666664,146,1.899999976158142,WIFI
23002_1511_105026906,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:20:28,1379,-96,50.63811166666666,14.050111666666664,146,1.899999976158142,GSM
59:52:ab:ce:a5:d7,,Misc,2022-08-26 22:20:31,0,-97,50.63772833333334,14.050244999999999,146.3,1.7000000476837158,BLE
0b:b7:21:d9:d0:20,,Misc,2022-08-26 22:20:31,0,-93,50.63772833333334,14.050244999999999,146.3,1.7000000476837158,BLE
29:e1:12:e8:91:cb,,Misc,2022-08-26 22:20:31,0,-94,50.63772833333334,14.050244999999999,146.3,1.7000000476837158,BLE
cc:d4:a1:19:1a:ee,Doma,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS],2022-08-26 22:20:32,7,-74,50.637609999999995,14.050306666666666,146.6,1.600000023841858,WIFI
90:fd:73:b6:e9:8f,O2-Internet-230,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:20:32,1,-83,50.637609999999995,14.050306666666666,146.6,1.600000023841858,WIFI
c0:4a:00:e6:b2:80,E6B280XA0J,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:20:32,8,-87,50.637609999999995,14.050306666666666,146.6,1.600000023841858,WIFI
23002_1511_105026907,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:20:32,1379,-113,50.637609999999995,14.050306666666666,146.6,1.600000023841858,GSM
a5:94:fe:42:e3:85,TY,Uncategorized;10,2022-08-26 22:20:32,7936,-92,50.637609999999995,14.050306666666666,146.6,1.600000023841858,BT
80:3f:5d:c5:6a:85,WLAN1-627NT4(2G),[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2022-08-26 22:20:34,1,-94,50.63739999999999,14.05057,146,1.7000000476837158,WIFI
00:27:22:2e:e7:f8,lavdis,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS],2022-08-26 22:20:35,1,-92,50.63731333333333,14.05074,145.7,1.7000000476837158,WIFI
28:87:ba:67:8c:3e,Treslovi,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],2022-08-26 22:20:37,10,-82,50.63714333333334,14.051078333333331,145.9,1.600000023841858,WIFI
90:fd:73:b6:88:cf,O2-Internet-597,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:20:37,1,-96,50.63714333333334,14.051078333333331,145.9,1.600000023841858,WIFI
c0:25:e9:f5:1f:7d,MujO2Internet_2.4G_F51F7D,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:20:38,12,-71,50.637058333333336,14.051229999999999,146.6,1.600000023841858,WIFI
44:01:bb:7a:c4:28,Care-AP-4401BB7AC428,[ESS],2022-08-26 22:20:38,11,-96,50.637058333333336,14.051229999999999,146.6,1.600000023841858,WIFI
23002_1511_105026906,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:20:38,1379,-96,50.637058333333336,14.051229999999999,146.6,1.600000023841858,GSM
50:d4:f7:b4:40:1b,Verny team Starnet,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:20:40,9,-78,50.636876666666666,14.051529999999998,148.3,1.5,WIFI
56:d4:f7:b4:40:1b,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:20:40,9,-80,50.636876666666666,14.051529999999998,148.3,1.5,WIFI
f4:92:bf:5d:63:f4,Na_Osade,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:20:40,6,-97,50.636876666666666,14.051529999999998,148.3,1.5,WIFI
23002_1511_105026907,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:20:40,1379,-113,50.636876666666666,14.051529999999998,148.3,1.5,GSM
0b:b7:21:d9:d0:20,,Misc,2022-08-26 22:20:41,0,-93,50.63678,14.051681666666665,149.4,1.399999976158142,BLE
29:e1:12:e8:91:cb,,Misc,2022-08-26 22:20:41,0,-94,50.63678,14.051681666666665,149.4,1.399999976158142,BLE
59:52:ab:ce:a5:d7,,Misc,2022-08-26 22:20:41,0,-97,50.63678,14.051681666666665,149.4,1.399999976158142,BLE
fa:92:bf:5d:63:f4,terminal,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:20:42,6,-87,50.636678333333336,14.051835000000002,150.6,1.399999976158142,WIFI
78:45:58:d8:9a:17,Na_Osade,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:20:44,11,-75,50.63646000000001,14.052134999999998,153.2,1.2999999523162842,WIFI
7a:45:58:a8:9a:17,SGI,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:20:44,11,-75,50.63646000000001,14.052134999999998,153.2,1.2999999523162842,WIFI
fa:92:bf:5d:63:f4,terminal,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:20:44,6,-81,50.63646000000001,14.052134999999998,153.2,1.2999999523162842,WIFI
f4:92:bf:5d:63:f4,Na_Osade,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:20:44,6,-82,50.63646000000001,14.052134999999998,153.2,1.2999999523162842,WIFI
fe:92:bf:5d:63:f4,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:20:44,6,-82,50.63646000000001,14.052134999999998,153.2,1.2999999523162842,WIFI
fa:92:bf:5d:63:f4,terminal,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:20:45,6,-73,50.63634666666667,14.052269999999998,154.3,1.2999999523162842,WIFI
f4:92:bf:5d:63:f4,Na_Osade,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:20:45,6,-74,50.63634666666667,14.052269999999998,154.3,1.2999999523162842,WIFI
fe:92:bf:5d:5d:f1,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:20:45,11,-81,50.63634666666667,14.052269999999998,154.3,1.2999999523162842,WIFI
7a:45:58:b8:9a:17,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:20:45,11,-82,50.63634666666667,14.052269999999998,154.3,1.2999999523162842,WIFI
e4:ab:89:aa:f0:9e,Vagnerka,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS],2022-08-26 22:20:45,4,-88,50.63634666666667,14.052269999999998,154.3,1.2999999523162842,WIFI
23002_1511_105026906,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:20:45,1379,-96,50.63634666666667,14.052269999999998,154.3,1.2999999523162842,GSM
fe:92:bf:5d:63:f4,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:20:45,6,-73,50.63634666666667,14.052269999999998,154.3,1.2999999523162842,WIFI
b8:94:36:d7:ff:17,Týn??e,Smartphone;10,2022-08-26 22:20:46,524,-79,50.63623166666666,14.052401666666666,155.7,1.2999999523162842,BT
67:61:b0:93:cd:3f,,Uncategorized;10,2022-08-26 22:20:46,7936,-96,50.63623166666666,14.052401666666666,155.7,1.2999999523162842,BT
54:e6:fc:fe:07:f0,E6B280XA0K,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:20:47,4,-68,50.636115000000004,14.052523333333333,156.6,1.2999999523162842,WIFI
84:16:f9:bb:9b:1e,adanet H24,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:20:47,11,-87,50.636115000000004,14.052523333333333,156.6,1.2999999523162842,WIFI
04:8d:38:57:5b:2c,Kamil,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS],2022-08-26 22:20:48,10,-86,50.63599333333333,14.05263333333333,157.2,1.2999999523162842,WIFI
98:de:d0:ee:6e:1e,WIFI2007BE,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:20:48,3,-97,50.63599333333333,14.05263333333333,157.2,1.2999999523162842,WIFI
23002_1511_105026907,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:20:48,1379,-113,50.63599333333333,14.05263333333333,157.2,1.2999999523162842,GSM
68:70:93:2d:ca:cc,,Uncategorized;10,2022-08-26 22:20:48,7936,-93,50.63599333333333,14.05263333333333,157.2,1.2999999523162842,BT
5e:4b:68:c8:f9:83,,Uncategorized;10,2022-08-26 22:20:48,7936,-94,50.63599333333333,14.05263333333333,157.2,1.2999999523162842,BT
00:4f:62:25:b8:62,adanet,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:20:50,2,-72,50.63574833333334,14.052823333333333,158.2,1.2999999523162842,WIFI
90:fd:73:b6:88:cf,O2-Internet-597,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:20:50,1,-86,50.63574833333334,14.052823333333333,158.2,1.2999999523162842,WIFI
0b:b7:21:d9:d0:20,,Misc,2022-08-26 22:20:51,0,-93,50.635625,14.052903333333331,158.7,1.399999976158142,BLE
29:e1:12:e8:91:cb,,Misc,2022-08-26 22:20:51,0,-94,50.635625,14.052903333333331,158.7,1.399999976158142,BLE
59:52:ab:ce:a5:d7,,Misc,2022-08-26 22:20:51,0,-97,50.635625,14.052903333333331,158.7,1.399999976158142,BLE
40:3f:8c:c4:42:8b,TP-Link_428B,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:20:51,13,-88,50.635625,14.052903333333331,158.7,1.399999976158142,WIFI
23002_1511_105026907,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:20:51,1379,-89,50.635625,14.052903333333331,158.7,1.399999976158142,GSM
46:3f:8c:c4:42:8b,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:20:55,13,-82,50.635133333333336,14.053141666666667,160.2,1.399999976158142,WIFI
98:da:c4:83:e6:f7,Ruizovi_EXT,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS],2022-08-26 22:20:55,4,-87,50.635133333333336,14.053141666666667,160.2,1.399999976158142,WIFI
98:da:c4:83:e6:f7,Ruizovi_EXT,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS],2022-08-26 22:20:56,4,-78,50.63500333333333,14.053183333333333,160,1.399999976158142,WIFI
d4:6e:0e:6c:15:64,TP-LINK_1564,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:20:56,2,-97,50.63500333333333,14.053183333333333,160,1.399999976158142,WIFI
e4:ab:89:a8:f0:34,Ruizovi,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2022-08-26 22:20:56,4,-97,50.63500333333333,14.053183333333333,160,1.399999976158142,WIFI
d4:6e:0e:6c:15:64,TP-LINK_1564,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:20:58,2,-89,50.63474666666666,14.05326,158.8,1.2999999523162842,WIFI
56:0f:09:9f:d1:9d,Redmi 8,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:20:58,1,-90,50.63474666666666,14.05326,158.8,1.2999999523162842,WIFI
84:d8:1b:5f:f3:72,Robertshill,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:20:58,1,-94,50.63474666666666,14.05326,158.8,1.2999999523162842,WIFI
8a:d8:1b:5f:f3:72,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:20:58,1,-95,50.63474666666666,14.05326,158.8,1.2999999523162842,WIFI
c0:c9:e3:70:57:75,TP-LINK_1564_EXT,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2022-08-26 22:20:59,2,-88,50.63462,14.053300000000002,157.8,1.2999999523162842,WIFI
2c:4d:54:1b:ab:6c,emil,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:20:59,11,-92,50.63462,14.053300000000002,157.8,1.2999999523162842,WIFI
23002_1511_105026907,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:20:59,1379,-113,50.63462,14.053300000000002,157.8,1.2999999523162842,GSM
23002_1511_105026907,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:20:59,1379,-89,50.63462,14.053300000000002,157.8,1.2999999523162842,GSM
2c:4d:54:1b:ab:6c,emil,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:21:00,11,-80,50.63449166666666,14.053346666666668,157,1.2999999523162842,WIFI
60:45:cb:10:e3:7c,ASUS_RPN12,[ESS],2022-08-26 22:21:00,1,-86,50.63449166666666,14.053346666666668,157,1.2999999523162842,WIFI
40:3f:8c:a6:b7:f1,STARNET1,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:21:00,1,-91,50.63449166666666,14.053346666666668,157,1.2999999523162842,WIFI
68:ff:7b:ab:16:c5,,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS],2022-08-26 22:21:01,11,-97,50.63435833333333,14.053405000000001,156.4,1.2999999523162842,WIFI
59:52:ab:ce:a5:d7,,Misc,2022-08-26 22:21:01,0,-97,50.63435833333333,14.053405000000001,156.4,1.2999999523162842,BLE
29:e1:12:e8:91:cb,,Misc,2022-08-26 22:21:01,0,-94,50.63435833333333,14.053405000000001,156.4,1.2999999523162842,BLE
0b:b7:21:d9:d0:20,,Misc,2022-08-26 22:21:01,0,-93,50.63435833333333,14.053405000000001,156.4,1.2999999523162842,BLE
6e:ff:7b:ab:16:c5,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:21:02,11,-91,50.634225,14.053474999999999,155.8,1.2999999523162842,WIFI
58:6f:36:a0:9e:7d,,Uncategorized;10,2022-08-26 22:21:02,7936,-98,50.634225,14.053474999999999,155.8,1.2999999523162842,BT
a4:2b:b0:c8:e2:86,balicek,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:21:03,9,-91,50.63408833333333,14.053551666666666,155.2,1.2999999523162842,WIFI
08:f9:f9:6a:78:d9,,Uncategorized;10,2022-08-26 22:21:03,7936,-99,50.63408833333333,14.053551666666666,155.2,1.2999999523162842,BT
6e:ff:7b:ab:16:c5,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:21:04,11,-82,50.63394666666667,14.053635000000002,154.7,1.2999999523162842,WIFI
b0:95:75:49:c1:77,MH,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:21:04,2,-94,50.63394666666667,14.053635000000002,154.7,1.2999999523162842,WIFI
84:16:f9:d4:fb:67,daniel,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:21:04,3,-96,50.63394666666667,14.053635000000002,154.7,1.2999999523162842,WIFI
b0:95:75:49:c1:77,MH,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:21:05,2,-82,50.633805,14.053721666666668,154.1,1.399999976158142,WIFI
84:16:f9:d4:fb:67,daniel,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:21:05,3,-91,50.633805,14.053721666666668,154.1,1.399999976158142,WIFI
c4:71:54:03:f1:4e,MujO2Internet_2.4G_03F14E,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:21:06,10,-86,50.63365833333334,14.053815000000002,153.7,1.399999976158142,WIFI
d4:3d:f3:72:90:91,O2-Internet-413,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:21:06,4,-88,50.63365833333334,14.053815000000002,153.7,1.399999976158142,WIFI
23002_1511_105026907,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:21:07,1379,-113,50.633511666666664,14.053898333333333,153.2,1.399999976158142,GSM
23002_1511_105026907,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:21:07,1379,-89,50.633511666666664,14.053898333333333,153.2,1.399999976158142,GSM
c4:ad:34:31:e1:ba,Shalom Aussig 2G,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:21:09,11,-94,50.63321333333333,14.054031666666667,154.1,1.2999999523162842,WIFI
